MOD_MAKER,MOD_MODEL,MOD_POWER,MOD_QNT,INV_MAKER,INV_POWER,INV_QNT,TOTAL_kWh,inv_total_power,kWp,ISF,CITY_IBGE,monocristalline,p_type,monofacial,TC_Isc,TC_Voc,TC_Pmax,module_efficiency,INV_MODEL,inv_max_efficiency,inv_Euro_efficiency,number_of_MPPTs,number_of_DC_inputs,DC_inputs_over_MPPTs,geocodigo,latitude,longitude,diffuse,direct_normal,global_horizontal,tilted_latitude,final_yield,hours_peak_sun,PR_GHI,CUF,total_number_of_MPPTs,total_number_of_DC_inputs,outliers,final_yield_estimated,Tmax_mean,Tmax_median,Tmax_min,Tmax_max,Tmax_sd,Tmax_var,Tmax_sum,Tmax_skew,Tmax_kurt,Tmin_mean,Tmin_median,Tmin_min,Tmin_max,Tmin_sd,Tmin_var,Tmin_sum,Tmin_skew,Tmin_kurt,prec_mean,prec_median,prec_min,prec_max,prec_sd,prec_var,prec_sum,prec_skew,prec_kurt,RH_mean,RH_median,RH_min,RH_max,RH_sd,RH_var,RH_sum,RH_skew,RH_kurt,WS_mean,WS_median,WS_min,WS_max,WS_sd,WS_var,WS_sum,WS_skew,WS_kurt
SINE,SN-144M,555,8,DEYE,2,2,4780.7,4,4.44,1.11,Espigão D'Oeste,TRUE,TRUE,TRUE,0.06,-0.3,-0.39,21.48,SUN-G3,96.5,95,3,3,1,1100098,-11.530425165725323,-61.0165679480492,2130,3442,4659,4733,1076.734234234234,1700.535,63.31738154370442,13.643550228310502,6,6,FALSE,1318.3367612123093,33.39765930175781,33.32087326049805,19.1956844329834,39.57594680786133,2.8421754837036133,8.077960968017578,12190.146484375,-0.5906710028648376,4.417194843292236,22.06480598449707,22.271949768066406,11.393933296203613,25.775474548339844,1.9805431365966797,3.922550916671753,8053.654296875,-1.345323085784912,6.6443963050842285,4.353427886962891,1.8265328407287598,0,30.378124237060547,6.115703105926514,37.40182113647461,1589.0010986328125,1.9228811264038086,6.849632263183594,75.54740905761719,75.9842529296875,51.18110275268555,91.73228454589844,10.222766876220703,104.50495910644531,27574.802734375,-0.3515133559703827,2.0006766319274902,0.9322618842124939,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.31223466992378235,0.09749048948287964,340.2756042480469,1.4400917291641235,8.900338172912598
SUNOVA,SS-555-72MDH,555,12,SAJ,6,1,8356.08,6,6.66,1.11,Campo Novo de Rondônia,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-3-6K-S2,98.2,97.6,2,2,1,1100700,-10.5698794444444,-63.6212855555555,2181,3146,4525,4587,1254.6666666666667,1651.625,75.96558944473877,15.898173515981734,2,2,FALSE,1280.4193699261,32.57065200805664,32.44071960449219,19.22986602783203,37.42255783081055,2.523369550704956,6.367393970489502,11888.2880859375,-0.5737347602844238,4.319859504699707,21.900386810302734,22.357402801513672,12.23136043548584,24.630420684814453,1.7079592943191528,2.9171249866485596,7993.64111328125,-1.996975302696228,8.052921295166016,6.478801727294922,3.007599115371704,0,42.49092102050781,8.449310302734375,71.390838623046875,2364.762451171875,1.5686811208724976,5.036194324493408,79.139251708984375,80.3149642944336,60.23622131347656,92.91338348388672,8.44764518737793,71.36270904541016,28885.826171875,-0.2779994010925293,1.8177796602249146,0.840686023235321,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24051597714424133,0.05784793943166733,306.85040283203125,2.0536985397338867,16.558107376098633
DAH,DHM72X10-FS,555,12,SAJ,6,1,9112.59,6,6.66,1.11,Buritis,TRUE,TRUE,TRUE,0.05,-0.31,-0.35,21.48,R5-3-6K-S2,98.2,97.6,2,2,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1368.2567567567567,1642.865,83.2847955709542,17.3375,2,2,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-555-72MDH,555,16,SAJ,8,1,12909,8,8.88,1.11,Chupinguaia,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100924,-12.553256666666599,-60.9026416666666,2105,3605,4726,4814,1453.716216216216,1724.99,84.27389238292488,18.420376712328768,2,3,FALSE,1337.2954568554137,32.848567962646484,32.77397918701172,17.87972640991211,38.892330169677734,2.6934938430786133,7.254908561706543,11989.7275390625,-0.6998723149299622,5.124523639678955,21.74079132080078,21.89596176147461,10.163426399230957,25.382396697998047,2.0018703937530518,4.007485389709473,7935.388671875,-1.6452370882034302,8.51667594909668,4.580930709838867,1.6823328733444214,0,52.48878479003906,6.997643947601318,48.96702194213867,1672.0396728515625,2.6284801959991455,12.939122200012207,73.974761962890625,75.5905532836914,49.606300354003906,91.33858489990234,10.248818397521973,105.03827667236328,27000.787109375,-0.4778600335121155,2.1859638690948486,1.0016719102859497,1.003937005996704,0.29527559876441956,2.4803149700164795,0.33091750741004944,0.10950639843940735,365.6102294921875,0.6514187455177307,4.7844672203063965
SUNOVA,SS-555-72MDH,555,20,SAJ,8,1,12589.42,8,11.1,1.3875,Colorado do Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1134.181981981982,1709.66,66.33962202905735,17.96435502283105,2,3,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-555-72MDH,555,16,SAJ,8,1,10663.6,8,8.88,1.11,Campo Novo de Rondônia,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100700,-10.5698794444444,-63.6212855555555,2181,3146,4525,4587,1200.8558558558557,1651.625,72.70753687161769,15.216324200913242,2,3,FALSE,1280.4193699261,32.57065200805664,32.44071960449219,19.22986602783203,37.42255783081055,2.523369550704956,6.367393970489502,11888.2880859375,-0.5737347602844238,4.319859504699707,21.900386810302734,22.357402801513672,12.23136043548584,24.630420684814453,1.7079592943191528,2.9171249866485596,7993.64111328125,-1.996975302696228,8.052921295166016,6.478801727294922,3.007599115371704,0,42.49092102050781,8.449310302734375,71.390838623046875,2364.762451171875,1.5686811208724976,5.036194324493408,79.139251708984375,80.3149642944336,60.23622131347656,92.91338348388672,8.44764518737793,71.36270904541016,28885.826171875,-0.2779994010925293,1.8177796602249146,0.840686023235321,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24051597714424133,0.05784793943166733,306.85040283203125,2.0536985397338867,16.558107376098633
SUNOVA,SS-555-72MDH,555,16,SAJ,8,1,10856.81,8,8.88,1.11,Campo Novo de Rondônia,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100700,-10.5698794444444,-63.6212855555555,2181,3146,4525,4587,1222.6137387387387,1651.625,74.02489903814356,15.492023401826483,2,3,FALSE,1280.4193699261,32.57065200805664,32.44071960449219,19.22986602783203,37.42255783081055,2.523369550704956,6.367393970489502,11888.2880859375,-0.5737347602844238,4.319859504699707,21.900386810302734,22.357402801513672,12.23136043548584,24.630420684814453,1.7079592943191528,2.9171249866485596,7993.64111328125,-1.996975302696228,8.052921295166016,6.478801727294922,3.007599115371704,0,42.49092102050781,8.449310302734375,71.390838623046875,2364.762451171875,1.5686811208724976,5.036194324493408,79.139251708984375,80.3149642944336,60.23622131347656,92.91338348388672,8.44764518737793,71.36270904541016,28885.826171875,-0.2779994010925293,1.8177796602249146,0.840686023235321,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24051597714424133,0.05784793943166733,306.85040283203125,2.0536985397338867,16.558107376098633
SUNOVA,SS-555-72MDH,555,12,SAJ,8,1,8743.55,8,6.66,0.8325,Buritis,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1312.845345345345,1642.865,79.91194318129274,12.476526826484017,2,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
ERA SOLAR,ESPHSC555,555,190,RENAC,75,1,134163,75,105.45,1.406,Cacoal,TRUE,TRUE,TRUE,0.045,-0.275,-0.35,21.5,NACK75K,99,98.5,4,14,3.5,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1272.2901849217637,1687.03,75.41597866794092,20.42054794520548,4,14,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SUNOVA,SS-555-72MDH,555,16,SAJ,8,1,11544.03,8,8.88,1.11,Jaru,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100114,-10.4359487678844,-62.476230708131595,2163,3207,4561,4621,1300.0033783783783,1664.765,78.08930259696584,16.472645547945206,2,3,FALSE,1290.606131764186,33.0024528503418,32.910701751708984,19.571672439575195,38.07199478149414,2.5968871116638184,6.74382209777832,12045.8955078125,-0.578345000743866,4.113432884216309,22.23500633239746,22.596668243408203,12.496261596679688,25.126041412353516,1.7208439111709595,2.961303949356079,8115.77783203125,-1.8944331407546997,7.931662559509277,5.085282325744629,1.7166661024093628,0,69.49064636230469,8.243807792663574,67.96036529541016,1856.128173828125,3.119357109069824,17.192007064819336,77.424224853515625,78.3464584350586,56.69291305541992,92.519683837890625,8.455436706542969,71.49440002441406,28259.841796875,-0.34311291575431824,1.9498363733291626,0.8408477902412415,0.8267716765403748,0.4133858382701874,2.4803149700164795,0.20208169519901276,0.04083700850605965,306.9094543457031,1.9916249513626099,15.329007148742676
SUNOVA,SS-555-72MDH,555,13,SAJ,6,1,9585.66,6,7.215,1.2025,Mirante da Serra,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-3-6K-S2,98.2,97.6,2,2,1,1101302,-11.03063,-62.6746566666666,2150,3263,4575,4639,1328.5738045738046,1669.875,79.56127282424161,18.23755707762557,2,2,FALSE,1294.5676502567749,32.893402099609375,32.77397918701172,19.400768280029297,38.277076721191406,2.630150318145752,6.917690753936768,12006.091796875,-0.5610946416854858,4.1657514572143555,21.990358352661133,22.28904151916504,12.12881851196289,24.98931884765625,1.7403500080108643,3.028817892074585,8026.48046875,-1.7556462287902832,7.8198957443237305,5.132502555847168,1.8196661472320557,0,41.61198806762695,7.376418590545654,54.41155242919922,1873.3634033203125,1.9909719228744507,7.279445171356201,76.74684143066406,77.16535186767578,56.29921340942383,90.551177978515625,8.845917701721191,78.2502670288086,28012.59765625,-0.26150262355804443,1.814550518989563,0.8534678220748901,0.8267716765403748,0.35433071851730347,2.4803149700164795,0.22248528897762299,0.04949970543384552,311.5157470703125,1.6934810876846313,12.654298782348633
SUNOVA,SS-72MDH,550,15,GROWATT,10,1,11393,10,8.25,0.825,Cacoal,TRUE,TRUE,TRUE,0.048,-0.28,-0.35,21.28,MIN-TL-X,98.1,97.6,3,4,1.33333333333333,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1380.969696969697,1687.03,81.85804028201615,13.005707762557078,3,4,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SUNOVA,SS-555-72MDH,555,13,SAJ,5,1,8768,5,7.215,1.443,Colorado do Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2,98.1,97.6,2,2,1,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1215.2460152460153,1709.66,71.08115152989572,20.01826484018265,2,2,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-555-72MDH,555,10,SAJ,5,1,7391.15,5,5.55,1.11,Colorado do Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2,98.1,97.6,2,2,1,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1331.7387387387387,1709.66,77.89494628983181,16.874771689497717,2,2,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-565-585-72MDH,580,63,SAJ,25,1,44198.55,25,36.54,1.4616,Cerejeiras,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R6-T4-32-LV,98.8,98.5,4,8,2,1100056,-13.1944161111111,-60.818653333333295,2081,3744,4767,4861,1209.5935960591135,1739.955,69.51867123340048,20.181986301369864,4,8,FALSE,1348.8970467265674,33.0052375793457,32.910701751708984,17.65755271911621,39.029052734375,2.725074291229248,7.42603063583374,12046.912109375,-0.7978705763816833,5.6283040046691895,21.78091812133789,22.083955764770508,9.88143539428711,26.168554306030273,2.107283115386963,4.4406418800354,7950.03515625,-1.6912381649017334,8.405006408691406,4.650650978088379,1.6342661380767822,0,83.38877868652344,8.180216789245605,66.91594696044922,1697.487548828125,4.23270845413208,31.323326110839844,73.47534942626953,74.80314636230469,50.393699645996094,91.33858489990234,10.290268898010254,105.8896255493164,26818.50390625,-0.31982073187828064,1.9031062126159668,1.0686548948287964,1.0629920959472656,0.29527559876441956,2.657480239868164,0.38369154930114746,0.1472191959619522,390.0590515136719,0.5941879749298096,3.8087639808654785
SUNOVA,SS-555-72MDH,555,13,SAJ,5,1,11383.54,5,7.215,1.443,Corumbiara,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2,98.1,97.6,2,2,1,1100072,-12.9982016666667,-60.942153333333295,2089,3660,4728,4820,1577.7602217602218,1725.72,91.42620018080696,25.989817351598177,2,2,FALSE,1337.861388068641,32.654510498046875,32.60307693481445,17.45246696472168,38.72142791748047,2.7173502445220947,7.3839921951293945,11918.896484375,-0.7457647919654846,5.358573913574219,21.48874282836914,21.70796775817871,9.736167907714844,25.69002342224121,2.07326078414917,4.298410415649414,7843.3916015625,-1.6556035280227661,8.373135566711426,4.592331409454346,1.5793328285217285,0,75.53330993652344,7.803380012512207,60.892738342285156,1676.200927734375,3.8559887409210205,26.462997436523438,73.495849609375,74.80314636230469,50.393699645996094,91.33858489990234,10.30210018157959,106.13327026367188,26825.984375,-0.32367947697639465,1.9019447565078735,1.063153862953186,1.0629920959472656,0.29527559876441956,2.8346457481384277,0.38485532999038696,0.14811362326145172,388.0511779785156,0.7172104120254517,4.561348915100098
SUNOVA,SS-565-585-72MDH,580,15,WEG,10.5,1,12413.9,10.5,8.7,0.828571428571429,Santa Luzia D'Oeste,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,SIW200G-7-105-W0,97.8,97.4,3,3,1,1100296,-11.907932777777798,-61.77747888888889,2127,3465,4666,4746,1426.8850574712644,1703.09,83.78212880536346,13.49630354424875,3,3,FALSE,1320.3175204586037,33.054237365722656,32.910701751708984,18.8196964263916,39.097415924072266,2.802809715270996,7.855742931365967,12064.796875,-0.5739033222198486,4.423735618591309,21.74135398864746,21.998504638671875,11.060670852661133,25.331125259399414,1.988830804824829,3.9554481506347656,7935.59375,-1.3744341135025024,6.568479537963867,4.39327335357666,1.6411328315734863,0,41.52958679199219,6.650291442871094,44.226375579833984,1603.544677734375,2.5792579650878906,11.162006378173828,75.12889862060547,76.3779525756836,51.968502044677734,91.33858489990234,9.250659942626953,85.57470703125,27422.046875,-0.4145897328853607,2.1299149990081787,0.9565311074256897,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3158721923828125,0.09977524727582932,349.13385009765625,1.324853777885437,8.310249328613281
SUNOVA,SS-565-585-72MDH,580,17,SAJ,8,1,15415.6,8,9.86,1.2325,Colorado do Oeste,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R5-S2-3,98.3,97.8,2,3,1.5,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1563.448275862069,1709.66,91.44790635928015,21.99714611872146,2,3,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-565-585-72MDH,580,12,SAJ,6,1,9165.52,6,6.96,1.16,Buritis,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R5-3-6K-S2,98.2,97.6,2,2,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1316.8850574712644,1642.865,80.15783752598445,17.43820395738204,2,2,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-565-585-72MDH,580,24,SAJ,10,1,18280.17,10,13.92,1.392,Buritis,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R6-S3,98.2,98.7,3,3,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1313.2306034482758,1642.865,79.93539356236063,20.867773972602738,3,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-565-585-72MDH,580,16,SAJ,8,1,12360.03,8,9.28,1.16,Buritis,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R5-S2-3,98.3,97.8,2,3,1.5,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1331.8997844827588,1642.865,81.0717730600359,17.637029109589044,2,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-555-72MDH,555,14,SAJ,6,1,10263.96,6,7.77,1.295,Jaru,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-3-6K-S2,98.2,97.6,2,2,1,1100114,-10.4359487678844,-62.476230708131595,2163,3207,4561,4621,1320.972972972973,1664.765,79.34891549095356,19.528082191780822,2,2,FALSE,1290.606131764186,33.0024528503418,32.910701751708984,19.571672439575195,38.07199478149414,2.5968871116638184,6.74382209777832,12045.8955078125,-0.578345000743866,4.113432884216309,22.23500633239746,22.596668243408203,12.496261596679688,25.126041412353516,1.7208439111709595,2.961303949356079,8115.77783203125,-1.8944331407546997,7.931662559509277,5.085282325744629,1.7166661024093628,0,69.49064636230469,8.243807792663574,67.96036529541016,1856.128173828125,3.119357109069824,17.192007064819336,77.424224853515625,78.3464584350586,56.69291305541992,92.519683837890625,8.455436706542969,71.49440002441406,28259.841796875,-0.34311291575431824,1.9498363733291626,0.8408477902412415,0.8267716765403748,0.4133858382701874,2.4803149700164795,0.20208169519901276,0.04083700850605965,306.9094543457031,1.9916249513626099,15.329007148742676
SUNOVA,SS-565-585-72MDH,580,15,SAJ,6,1,12967.09,6,8.7,1.45,Corumbiara,TRUE,FALSE,TRUE,0.04,-0.28,-0.3,22.45,R5-3-6K-S2,98.2,97.6,2,2,1,1100072,-12.9982016666667,-60.942153333333295,2089,3660,4728,4820,1490.4701149425289,1725.72,86.36801537575788,24.671023592085238,2,2,FALSE,1337.861388068641,32.654510498046875,32.60307693481445,17.45246696472168,38.72142791748047,2.7173502445220947,7.3839921951293945,11918.896484375,-0.7457647919654846,5.358573913574219,21.48874282836914,21.70796775817871,9.736167907714844,25.69002342224121,2.07326078414917,4.298410415649414,7843.3916015625,-1.6556035280227661,8.373135566711426,4.592331409454346,1.5793328285217285,0,75.53330993652344,7.803380012512207,60.892738342285156,1676.200927734375,3.8559887409210205,26.462997436523438,73.495849609375,74.80314636230469,50.393699645996094,91.33858489990234,10.30210018157959,106.13327026367188,26825.984375,-0.32367947697639465,1.9019447565078735,1.063153862953186,1.0629920959472656,0.29527559876441956,2.8346457481384277,0.38485532999038696,0.14811362326145172,388.0511779785156,0.7172104120254517,4.561348915100098
SUNOVA,SS-555-72MDH,555,15,SAJ,6,1,10954.07,6,8.325,1.3875,Vilhena,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-3-6K-S2,98.2,97.6,2,2,1,1100304,-12.7413734718029,-60.1385838660987,2171,3407,4635,4729,1315.8042042042043,1691.775,77.77654854837105,20.84107686453577,2,2,FALSE,1311.5455866535851,31.293603897094727,31.346935272216797,15.939970016479492,37.93526840209961,2.7277772426605225,7.440769195556641,11422.1650390625,-0.7633541226387024,5.458054542541504,20.684688568115234,20.631275177001953,8.039948463439941,25.02349853515625,2.112229108810425,4.461512088775635,7549.9111328125,-1.5910547971725464,9.605915069580078,4.823201656341553,1.723532795906067,0,76.24744415283203,8.1736297607421875,66.80821990966797,1760.4686279296875,3.7048556804656982,24.05583953857422,73.81080627441406,76.3779525756836,47.637794494628906,91.73228454589844,10.84500789642334,117.61419677734375,26940.9453125,-0.5015960931777954,2.2181155681610107,1.01768958568573,1.003937005996704,0.29527559876441956,2.4803149700164795,0.3225862681865692,0.10406189411878586,371.4566955566406,0.733066737651825,4.815115928649902
